APPL_ID,ACC_DATE,Riparian,Pre1914
S006690,04/07/1971,Y,
S007405,01/01/1971,Y,
S007579,01/01/1971,Y,Y
S007599,01/01/1971,Y,Y
S009287,06/03/1977,Y,
S015199,10/21/2001,Y,
S015205,10/21/2001,Y,
S015221,08/09/2001,Y,
S007900,01/01/1972,Y,
S007911,01/01/1972,Y,
S009428,09/23/1977,Y,Y
S015336,02/20/2001,Y,
S015360,03/03/2003,Y,
S015383,05/05/1999,Y,
S015398,04/14/2003,Y,
S008322,01/01/1974,Y,
S009660,11/13/1978,Y,Y
S012551,11/14/1985,Y,
S002222,01/01/1967,Y,
S009908,06/06/1979,Y,
S009911,06/06/1979,Y,
S009954,08/03/1979,Y,
S024516,08/08/2014,Y,
S016147,08/06/2008,Y,
S016412,04/28/2009,Y,Y
S016527,06/30/2011,Y,Y
S016630,06/30/2011,Y,Y
S016149,08/25/2008,Y,
S016479,07/14/2010,Y,Y
S017259,06/25/2010,Y,Y
S017219,06/25/2010,Y,Y
S016278,04/14/2009,Y,Y
S016957,07/02/2010,Y,Y
S015847,12/27/2005,Y,
S016088,11/13/2007,Y,
S017196,07/02/2010,Y,Y
S016161,06/24/2008,Y,
S024406,05/13/2014,Y,
S021787,09/05/2012,Y,
S021105,07/11/2012,Y,Y
S021318,08/07/2012,Y,Y
S021356,08/08/2012,Y,
S018884,11/16/2011,Y,Y
S021602,08/23/2012,Y,Y
S021897,09/17/2012,Y,
S019803,01/31/2012,Y,
S019632,12/20/2011,Y,Y
S021335,08/07/2012,Y,
S020304,02/24/2012,Y,
S019687,01/03/2012,Y,Y
S018473,06/25/2012,Y,
S021184,07/26/2012,Y,
S019963,07/11/2012,Y,
S022626,05/17/2013,Y,
S020037,12/27/2011,Y,Y
S022676,05/24/2013,Y,
S020281,02/17/2012,Y,Y
S022477,02/26/2013,Y,Y
S020193,02/14/2012,Y,Y
S020841,12/30/2011,Y,Y
S022597,05/14/2013,Y,
S022850,07/26/2013,Y,
S023146,09/13/2013,Y,
S022886,08/07/2013,Y,
S023897,12/12/2013,Y,
S017797,10/06/2011,Y,Y
S019862,12/22/2011,Y,Y
S023697,11/14/2013,Y,
S018741,01/31/2012,Y,Y
S023166,09/18/2013,Y,Y
S023179,09/20/2013,Y,Y
S017517,04/20/2012,Y,Y
S020814,12/29/2011,Y,Y
S017551,04/25/2012,Y,Y
S023082,09/04/2013,Y,Y
S023338,10/04/2013,Y,Y
S021514,08/20/2012,Y,
S021854,09/12/2012,Y,Y
S019011,01/05/2012,Y,Y
S017418,09/09/2011,Y,Y
S019002,01/05/2012,Y,Y
S019025,01/05/2012,Y,
S018077,05/29/2012,Y,
S020773,07/23/2012,Y,Y
S021379,08/08/2012,Y,
S022447,02/01/2013,Y,Y
S022529,05/02/2013,Y,Y
S019595,07/02/2012,Y,Y
S022671,05/23/2013,Y,
S021805,09/10/2012,Y,
S023430,10/10/2013,Y,
S020729,07/19/2012,Y,
S017344,04/25/2012,Y,Y
S021884,09/14/2012,Y,
S019700,01/27/2012,Y,
S019718,09/19/2012,Y,
S020023,02/24/2012,Y,
S021781,09/05/2012,Y,Y
S019519,06/28/2012,Y,
S020727,07/19/2012,Y,
S018703,11/04/2011,Y,Y
S019400,01/10/2012,Y,
S023203,09/24/2013,Y,Y
S023411,10/09/2013,Y,
S020310,12/30/2010,Y,Y
S019281,01/10/2012,Y,
S018913,01/03/2012,Y,
S018667,01/31/2012,Y,Y
S020712,07/19/2012,Y,Y
S020589,12/27/2011,Y,Y
S021255,08/01/2012,Y,Y
S019883,12/23/2011,Y,Y
S019670,07/05/2012,Y,
S020748,07/23/2012,Y,
S021261,08/01/2012,Y,Y
S024588,09/04/2014,Y,
S024425,05/30/2014,Y,
S024832,05/11/2015,Y,
S025273,11/23/2015,Y,
S024595,09/04/2014,Y,
S024920,07/06/2015,Y,
S024633,09/15/2014,Y,
S024107,01/09/2014,Y,
S024119,01/10/2014,Y,Y
S023951,12/18/2013,Y,Y
S025259,11/06/2015,Y,
S024386,04/10/2014,Y,
S024624,09/10/2014,Y,
S024646,09/19/2014,Y,
S024192,01/17/2014,Y,
S024283,01/27/2014,Y,
S025766,09/01/2016,Y,
S025870,10/31/2016,Y,
S025492,06/13/2016,Y,Y
S025340,01/21/2016,Y,
S025688,08/18/2016,Y,
S025808,09/27/2016,Y,
S025592,08/05/2016,Y,
S025631,08/15/2016,Y,
S025308,01/06/2016,Y,
S025624,08/12/2016,Y,
S025374,02/18/2016,Y,
S025660,08/16/2016,Y,Y
S025586,08/04/2016,Y,
S025659,08/16/2016,Y,Y
S025445,04/28/2016,Y,
S027930,09/18/2018,Y,
S027741,05/31/2018,Y,
S027849,07/17/2018,Y,
S028019,10/31/2018,Y,Y
S027652,04/23/2018,Y,
S026251,06/26/2017,Y,
S026409,07/18/2017,Y,
S027084,08/31/2017,Y,
S026507,07/26/2017,Y,
S026490,07/25/2017,Y,
S026815,08/15/2017,Y,
S028077,01/22/2019,Y,
S027599,11/30/2017,Y,
S028111,03/29/2019,Y,
S027643,04/06/2018,Y,
S027123,09/05/2017,Y,
S027003,08/28/2017,Y,
S027179,09/08/2017,Y,
S026234,06/22/2017,Y,
S026903,08/21/2017,Y,
S027818,07/16/2018,Y,
S026561,07/31/2017,Y,
S013016,04/13/1987,Y,
S000219,01/20/1967,Y,
S000242,01/30/1967,Y,
S001450,01/01/1967,Y,
S001620,01/01/1967,Y,
S001886,01/01/1967,Y,Y
S002099,01/01/1967,Y,Y
S010029,02/13/1980,Y,
S010135,10/23/1980,Y,
S012866,01/31/1986,Y,
S012874,01/31/1986,Y,
S002246,01/01/1967,Y,
S002445,07/03/1967,Y,
S002676,07/05/1967,Y,
S002713,07/03/1967,Y,
S010610,11/27/1981,Y,
S013336,07/10/1989,Y,
S002939,01/01/1967,Y,
S010842,02/26/1982,Y,
S010895,08/09/1982,Y,
S010910,06/10/1982,Y,
S010934,06/21/1982,Y,
S010936,06/21/1982,Y,
S013410,01/19/1989,Y,
S013489,09/19/1990,Y,
S011177,06/24/1983,Y,
S011221,09/03/1983,Y,
S011226,09/03/1983,Y,
S013668,03/25/1991,Y,
S003449,01/01/1967,Y,
S015438,03/11/2002,Y,
S015514,03/02/2004,Y,
S015561,10/29/2004,Y,
S015567,10/18/2004,Y,
S004113,01/01/1968,Y,
S004118,01/01/1968,Y,
S004217,01/01/1968,Y,
S011484,02/15/1985,Y,
S015874,04/11/2005,Y,
S001083,01/01/1967,Y,
S001133,01/01/1967,Y,
S001137,01/01/1967,Y,
S011820,12/11/1984,Y,
S011850,12/11/1984,Y,
S011862,12/11/1984,Y,
S015880,07/13/2005,Y,Y
S016031,04/27/2007,Y,
S001250,01/01/1967,Y,
S004301,01/01/1966,Y,
S004348,01/01/1968,Y,
S011919,12/11/1984,Y,
S013976,02/16/1993,Y,Y
S014061,08/04/1993,Y,
S004766,01/26/1986,Y,
S014183,06/17/1994,Y,
S014230,10/04/1994,Y,
S005244,01/01/1970,Y,
S012346,02/14/1986,Y,
S012358,02/14/1986,Y,
S014466,08/17/1995,Y,
S008750,04/03/1976,Y,
S008762,04/09/1976,Y,
S006518,01/01/1971,Y,
S006583,01/01/1971,Y,
S008938,09/08/1976,Y,
S008972,08/24/1976,Y,
S009017,10/14/1976,Y,
S015047,02/10/1999,Y,
S006968,01/01/1971,Y,
S007665,01/01/1971,Y,
S007669,01/01/1971,Y,
S015098,02/01/1999,Y,
S015113,01/24/2001,Y,
S015220,08/09/2001,Y,
S008089,05/02/1973,Y,
S009333,07/19/1977,Y,
S015278,07/22/2002,Y,
S008247,01/01/1973,Y,
S008414,01/01/1974,Y,
S009598,05/30/1978,Y,
S012541,10/16/1985,Y,
S012601,01/07/1986,Y,
S012671,12/27/1985,Y,
S008532,01/01/1975,Y,
S002227,01/01/1967,Y,
S009884,05/07/1979,Y,
S024416,05/27/2014,Y,
S016118,06/09/2008,Y,
S020791,04/18/2011,Y,
S017244,06/25/2010,Y,Y
S016638,06/28/2011,Y,
S017062,07/13/2011,Y,Y
S016299,04/21/2009,Y,Y
S016435,06/28/2010,Y,Y
S017091,07/01/2010,Y,
S017070,07/13/2011,Y,Y
S017112,07/01/2010,Y,
S016465,07/12/2010,Y,Y
S016622,05/20/2010,Y,
S017260,06/25/2010,Y,Y
S015987,08/25/2006,Y,
S017364,04/26/2012,Y,
S021608,08/23/2012,Y,
S021796,09/05/2012,Y,Y
S021098,07/10/2012,Y,Y
S020598,07/18/2012,Y,
S021699,08/30/2012,Y,Y
S018266,07/15/2012,Y,Y
S018271,07/05/2012,Y,
S021497,08/15/2012,Y,
S021614,08/23/2012,Y,Y
S019749,12/20/2011,Y,Y
S018665,01/31/2012,Y,
S022054,09/27/2012,Y,
S021869,09/14/2012,Y,
S016811,04/02/2012,Y,Y
S022399,11/29/2012,Y,
S022083,10/02/2012,Y,
S017449,04/12/2012,Y,
S022410,01/15/2013,Y,
S022444,01/31/2013,Y,Y
S021087,07/10/2012,Y,Y
S020977,07/18/2012,Y,Y
S020551,12/22/2011,Y,Y
S020344,03/05/2012,Y,Y
S019565,07/02/2012,Y,
S022571,05/09/2013,Y,Y
S022493,04/29/2013,Y,Y
S019853,12/22/2011,Y,Y
S023153,09/16/2013,Y,Y
S020300,02/24/2010,Y,
S016627,03/15/2012,Y,Y
S019851,07/13/2012,Y,
S019501,12/14/2010,Y,Y
S019918,12/15/2011,Y,Y
S019206,01/17/2012,Y,Y
S023220,09/25/2013,Y,Y
S021272,08/02/2012,Y,Y
S018804,01/10/2012,Y,Y
S019173,01/11/2012,Y,Y
S023914,12/13/2013,Y,
S017904,10/03/2011,Y,Y
S023708,11/15/2013,Y,
S020613,12/16/2011,Y,Y
S019000,01/05/2012,Y,
S023465,10/14/2013,Y,
S023802,11/27/2013,Y,Y
S018858,01/06/2012,Y,
S021403,08/09/2012,Y,Y
S019203,01/18/2012,Y,
S016967,04/09/2012,Y,Y
S017655,04/19/2012,Y,
S018259,09/26/2011,Y,Y
S019804,12/19/2011,Y,Y
S017404,04/11/2012,Y,
S022379,11/28/2012,Y,
S022400,12/03/2012,Y,
S019018,01/05/2012,Y,
S019882,02/03/2012,Y,
S020892,12/28/2011,Y,Y
S022508,04/30/2013,Y,
S021738,09/04/2012,Y,
S022187,10/25/2012,Y,
S022837,07/24/2013,Y,Y
S022330,11/14/2012,Y,
S020913,12/21/2011,Y,
S022963,08/14/2013,Y,
S018991,01/03/2012,Y,
S019790,12/20/2011,Y,Y
S023277,09/30/2013,Y,Y
S019481,12/16/2011,Y,Y
S023243,09/26/2013,Y,Y
S019902,07/11/2012,Y,
S021393,08/08/2012,Y,
S023194,09/23/2013,Y,Y
S020849,01/13/2012,Y,
S018245,06/13/2012,Y,
S021066,04/04/2012,Y,Y
S022859,07/26/2013,Y,
S018937,11/21/2011,Y,Y
S020503,12/22/2011,Y,Y
S017472,10/04/2011,Y,Y
S019705,12/19/2011,Y,Y
S018857,01/06/2012,Y,Y
S019052,12/14/2011,Y,Y
S018058,10/28/2011,Y,Y
S018457,06/27/2012,Y,
S023488,10/15/2013,Y,
S018559,01/10/2012,Y,Y
S023744,11/21/2013,Y,
S017293,05/07/2012,Y,
S021095,07/10/2012,Y,Y
S024673,10/10/2014,Y,Y
S024052,01/03/2014,Y,
S024054,01/03/2014,Y,
S025277,11/25/2015,Y,
S024705,12/19/2014,Y,
S025034,07/22/2015,Y,
S025133,08/06/2015,Y,
S024243,01/22/2014,Y,
S024099,01/08/2014,Y,
S024753,03/25/2015,Y,
S025060,07/24/2015,Y,
S025837,10/11/2016,Y,
S025611,08/11/2016,Y,
S025641,08/15/2016,Y,
S025825,10/10/2016,Y,
S026016,02/17/2017,Y,
S025338,01/21/2016,Y,
S025579,08/01/2016,Y,
S025385,03/07/2016,Y,
S026060,03/03/2017,Y,
S025724,08/24/2016,Y,
S025897,11/21/2016,Y,
S026475,07/24/2017,Y,
S027055,08/29/2017,Y,
S026468,07/24/2017,Y,
S027121,09/05/2017,Y,
S027035,08/29/2017,Y,
S027285,09/19/2017,Y,
S027686,05/03/2018,Y,
S028096,03/04/2019,Y,
S026826,08/15/2017,Y,
S026605,08/01/2017,Y,
S027526,11/08/2017,Y,
S026445,07/19/2017,Y,
S026916,08/22/2017,Y,
S027524,11/08/2017,Y,
S027266,09/15/2017,Y,
S028250,10/09/2019,Y,
S026837,08/16/2017,Y,
S027858,07/17/2018,Y,Y
S026434,07/18/2017,Y,
S026608,08/01/2017,Y,
S028025,11/27/2018,Y,
S026607,08/01/2017,Y,
S026378,07/17/2017,Y,
S027131,09/05/2017,Y,
S027320,09/22/2017,Y,
S027924,09/18/2018,Y,Y
S027290,09/19/2017,Y,
S027614,12/27/2017,Y,
S000379,01/20/1966,Y,
S000381,01/03/1965,Y,
S001323,06/23/1967,Y,
S001332,06/23/1967,Y,
S001447,01/01/1967,Y,
S001494,06/28/1967,Y,
S001552,01/01/1967,Y,
S001556,01/01/1967,Y,
S001907,01/01/1967,Y,
S002105,06/30/1967,Y,
S002120,06/30/1967,Y,
S010225,01/13/1981,Y,
S010247,02/05/1981,Y,
S012707,12/27/1985,Y,
S012709,12/27/1985,Y,
S012764,01/14/1986,Y,
S012823,01/14/1986,Y,
S012831,01/14/1986,Y,
S012879,01/14/1986,Y,
S012900,05/13/1985,Y,
S010282,03/03/1981,Y,Y
S010292,03/18/1981,Y,Y
S010407,06/17/1981,Y,
S013075,04/13/1987,Y,
S013097,07/22/1987,Y,
S002668,01/01/1967,Y,Y
S010521,06/18/1981,Y,
S010564,09/16/1981,Y,
S013230,06/19/1987,Y,
S002836,01/01/1967,Y,
S010868,07/21/1982,Y,Y
S010926,09/14/1982,Y,
S013387,04/18/1990,Y,
S013519,06/26/1990,Y,
S013522,06/26/1990,Y,
S002970,01/01/1967,Y,
S003017,01/01/1967,Y,
S011105,03/18/1983,Y,
S011210,08/02/1983,Y,
S011215,09/03/1983,Y,
S013651,03/25/1991,Y,
S000454,03/30/1967,Y,
S000574,04/18/1967,Y,
S000658,05/12/1967,Y,
S003329,01/01/1967,Y,
S011331,11/21/1983,Y,
S011353,01/17/1984,Y,
S015570,10/19/2004,Y,
S004123,01/01/1968,Y,
S004196,01/01/1968,Y,
S015872,04/27/2005,Y,
S001143,01/01/1967,Y,
S001186,01/01/1967,Y,
S011719,12/11/1984,Y,
S011811,12/11/1984,Y,
S011840,12/11/1984,Y,
S013828,09/01/1992,Y,
S011921,12/11/1984,Y,
S011935,12/11/1984,Y,
S011974,12/11/1984,Y,
S012017,12/11/1984,Y,
S014008,06/11/1993,Y,
S014043,06/30/1993,Y,Y
S004607,01/01/1968,Y,
S012098,12/11/1984,Y,
S012101,12/11/1984,Y,
S014191,07/14/1994,Y,
S014292,12/12/1994,Y,
S014314,12/21/1994,Y,
S004972,01/01/1970,Y,Y
S012258,08/28/1985,Y,
S012402,02/14/1986,Y,
S005873,01/01/1970,Y,
S008689,02/04/1976,Y,
S008759,04/27/1976,Y,Y
S014723,12/27/1996,Y,
S014741,01/29/1997,Y,Y
S006296,01/01/1970,Y,
S014931,03/19/1998,Y,
S015023,10/28/1998,Y,
S007741,01/01/1971,Y,
S009262,05/16/1977,Y,
S015191,09/22/1999,Y,
S007785,01/01/1971,Y,
S007878,01/01/1972,Y,
S007975,01/01/1972,Y,
S008072,01/01/1973,Y,
S008103,05/02/1973,Y,
S009341,07/22/1977,Y,
S009429,09/23/1977,Y,
S015400,01/09/2003,Y,
S012538,10/16/1985,Y,
S012562,12/09/1985,Y,Y
S012603,01/07/1986,Y,
S012622,12/27/1985,Y,
S008510,01/01/1975,Y,
S008617,01/01/1975,Y,
S008618,01/01/1975,Y,
S002225,01/01/1967,Y,
S024517,08/08/2014,Y,
S015942,,Y,
S016461,04/15/2009,Y,Y
S016381,06/01/2010,Y,Y
S016240,04/22/2009,Y,Y
S016316,08/02/2009,Y,
S016430,06/23/2010,Y,Y
S016997,06/25/2010,Y,
S017273,06/25/2010,Y,Y
S016980,06/21/2010,Y,
S016262,04/14/2009,Y,Y
S016077,09/12/2007,Y,
S016457,07/07/2010,Y,Y
S015899,04/01/2005,Y,
S016065,08/15/2006,Y,
S018815,07/06/2010,Y,Y
S024404,05/13/2014,Y,
S021323,08/07/2012,Y,
S021292,08/03/2012,Y,Y
S020972,11/28/2011,Y,Y
S020260,02/16/2012,Y,
S020530,12/22/2011,Y,Y
S018369,06/20/2012,Y,
S019764,12/20/2011,Y,Y
S018516,01/09/2012,Y,Y
S021768,09/06/2012,Y,
S017800,05/09/2012,Y,
S022347,11/27/2012,Y,
S022064,09/28/2012,Y,
S022476,02/26/2013,Y,Y
S017860,10/17/2011,Y,Y
S016726,10/30/2012,Y,
S022154,11/06/2012,Y,Y
S022372,11/28/2012,Y,
S022388,11/28/2012,Y,
S018909,01/03/2012,Y,
S018572,11/14/2011,Y,Y
S020262,02/16/2012,Y,
S018702,11/04/2011,Y,Y
S017893,10/07/2011,Y,Y
S018391,11/04/2011,Y,
S018827,01/03/2012,Y,Y
S021090,07/10/2012,Y,Y
S023558,10/21/2013,Y,
S020199,02/15/2012,Y,Y
S020393,03/01/2012,Y,Y
S023814,12/02/2013,Y,Y
S017518,04/20/2012,Y,
S023164,09/18/2013,Y,
S019265,12/07/2011,Y,Y
S016730,04/05/2012,Y,
S017672,04/19/2012,Y,
S018065,05/23/2012,Y,
S021053,07/06/2012,Y,Y
S018187,06/21/2012,Y,
S020122,02/08/2012,Y,
S021492,08/15/2012,Y,Y
S020824,12/29/2011,Y,Y
S023265,09/27/2013,Y,Y
S017738,10/27/2010,Y,Y
S021430,08/10/2012,Y,
S021536,08/20/2012,Y,Y
S019584,07/02/2012,Y,Y
S021363,08/08/2012,Y,Y
S018374,11/02/2011,Y,
S018423,,Y,Y
S021809,09/10/2012,Y,Y
S019591,12/20/2011,Y,Y
S022015,09/25/2012,Y,
S022339,11/20/2012,Y,
S017088,01/26/2012,Y,
S022373,11/28/2012,Y,
S017830,10/18/2011,Y,Y
S019046,01/05/2012,Y,
S019356,11/29/2011,Y,Y
S017577,04/25/2012,Y,
S023872,12/06/2013,Y,Y
S020617,02/03/2012,Y,
S023885,12/11/2013,Y,
S017773,11/17/2011,Y,Y
S017163,07/01/2010,Y,Y
S016827,04/03/2012,Y,Y
S016580,04/05/2012,Y,
S021700,08/30/2012,Y,
S020011,12/22/2011,Y,Y
S021921,09/18/2012,Y,Y
S019958,07/10/2012,Y,
S021446,08/14/2012,Y,Y
S023299,10/01/2013,Y,Y
S023841,12/03/2013,Y,Y
S019817,12/21/2011,Y,Y
S021941,09/19/2012,Y,Y
S017863,10/06/2011,Y,Y
S019068,12/16/2011,Y,Y
S018994,01/03/2012,Y,
S017434,04/12/2012,Y,
S020374,03/01/2012,Y,Y
S018083,05/30/2012,Y,
S018135,05/30/2012,Y,
S019607,07/05/2012,Y,Y
S018898,01/10/2012,Y,
S019080,01/10/2012,Y,Y
S024570,08/27/2014,Y,
S024701,12/17/2014,Y,Y
S024904,07/02/2015,Y,
S024122,01/10/2014,Y,Y
S024236,01/22/2014,Y,
S024883,06/19/2015,Y,
S024952,07/09/2015,Y,
S024472,07/25/2014,Y,
S024577,08/28/2014,Y,
S024541,08/20/2014,Y,
S024744,03/16/2015,Y,Y
S024915,07/06/2015,Y,
S024968,07/13/2015,Y,
S025147,08/10/2015,Y,
S025293,12/11/2015,Y,
S025106,08/03/2015,Y,
S024518,08/08/2014,Y,
S025613,08/11/2016,Y,
S025805,09/26/2016,Y,
S025580,08/01/2016,Y,
S025523,07/08/2016,Y,
S025569,07/28/2016,Y,Y
S025689,08/19/2016,Y,
S025516,06/23/2016,Y,
S025810,09/28/2016,Y,
S025938,11/30/2016,Y,
S025710,08/23/2016,Y,
S025393,03/29/2016,Y,
S025437,04/21/2016,Y,
S025507,06/17/2016,Y,
S025996,01/30/2017,Y,
S025524,07/08/2016,Y,
S025327,01/15/2016,Y,
S025658,08/16/2016,Y,Y
S025333,01/20/2016,Y,
S026150,05/24/2017,Y,
S027197,09/11/2017,Y,
S027353,09/26/2017,Y,
S027258,09/15/2017,Y,
S026900,08/18/2017,Y,
S026184,06/05/2017,Y,
S026602,08/01/2017,Y,
S026521,07/27/2017,Y,
S027883,08/23/2018,Y,
S026601,08/01/2017,Y,
S026616,08/01/2017,Y,
S027465,10/26/2017,Y,
S026851,08/17/2017,Y,
S026175,06/01/2017,Y,
S027310,09/22/2017,Y,
S027174,09/08/2017,Y,
S027006,08/28/2017,Y,
S026431,07/18/2017,Y,
S027875,07/18/2018,Y,
S027028,08/29/2017,Y,
S026663,08/04/2017,Y,
S027810,07/16/2018,Y,
S026664,08/04/2017,Y,
S027365,09/27/2017,Y,Y
S026104,05/15/2017,Y,
S013009,04/13/1987,Y,
S000093,01/01/1966,Y,
S001275,06/23/1967,Y,
S001278,06/23/1967,Y,
S001369,01/01/1967,Y,
S001371,01/01/1967,Y,
S001399,01/01/1967,Y,
S001899,01/01/1967,Y,
S002171,01/01/1967,Y,Y
S010070,05/16/1980,Y,
S010106,08/06/1980,Y,
S010259,02/17/1981,Y,
S012790,01/14/1986,Y,
S012891,10/28/1986,Y,
S010278,01/27/1981,Y,
S012938,02/09/1987,Y,
S012968,03/30/1987,Y,
S012970,03/20/1987,Y,
S013070,04/13/1987,Y,
S013073,04/13/1987,Y,
S013098,07/27/1987,Y,
S002679,07/05/1967,Y,
S010557,06/17/1981,Y,
S010765,03/10/1982,Y,
S003142,01/01/1967,Y,
S011176,06/24/1983,Y,
S013701,06/13/1991,Y,
S000474,03/30/1967,Y,Y
S000515,04/06/1967,Y,
S003742,01/01/1967,Y,
S011361,01/20/1984,Y,
S011379,04/27/1984,Y,
S011420,01/17/1985,Y,
S000816,06/07/1967,Y,
S004092,01/01/1968,Y,
S004187,01/01/1968,Y,
S004205,01/01/1968,Y,
S011485,02/08/1985,Y,
S011564,02/22/1984,Y,
S015586,10/19/2004,Y,
S015733,06/04/2001,Y,
S015802,10/21/2003,Y,
S001065,01/01/1967,Y,
S001090,01/01/1967,Y,
S011768,12/11/1984,Y,
S011807,12/11/1984,Y,
S011808,12/11/1984,Y,
S013787,02/26/1992,Y,Y
S015918,02/17/2006,Y,Y
S001223,01/01/1967,Y,
S011922,12/11/1984,Y,
S011976,12/11/1984,Y,
S012046,12/11/1984,Y,
S014068,08/04/1993,Y,
S012147,12/11/1984,Y,
S014332,03/03/1995,Y,
S005026,01/01/1970,Y,
S005047,01/01/1970,Y,
S005064,01/01/1970,Y,
S005131,01/01/1970,Y,
S012303,08/28/1985,Y,
S014425,09/19/1995,Y,
S014568,03/22/1996,Y,
S005955,01/01/1970,Y,
S005983,01/01/1970,Y,
S005985,01/01/1970,Y,
S008676,01/01/1976,Y,
S014803,06/25/1997,Y,
S006369,01/01/1971,Y,
S008833,06/25/1976,Y,
S008939,09/10/1976,Y,
S008964,08/24/1976,Y,
S014879,01/22/1998,Y,
S006910,01/01/1971,Y,Y
S006969,01/01/1971,Y,
S007398,01/01/1971,Y,
S009072,12/10/1976,Y,
S009201,04/15/1977,Y,
S015175,11/30/2001,Y,
S015182,11/30/2001,Y,
S007864,12/30/1971,Y,
S007953,01/01/1972,Y,
S008084,01/01/1973,Y,
S009397,08/16/1977,Y,
S009553,03/19/1987,Y,
S015250,08/07/2000,Y,
S009641,10/04/1978,Y,
S009652,10/25/1978,Y,Y
S008512,04/01/1987,Y,
S008632,10/29/1975,Y,
S009811,05/07/1979,Y,Y
S009861,05/07/1979,Y,
S016166,11/17/2005,Y,
S024414,05/20/2014,Y,
S016946,06/30/2010,Y,
S016085,11/06/2007,Y,
S016422,06/23/2010,Y,Y
S016463,07/08/2010,Y,Y
S016354,04/30/2010,Y,
S017082,06/30/2010,Y,Y
S016747,06/23/2010,Y,Y
S017079,07/13/2011,Y,Y
S017218,07/20/2011,Y,Y
S016181,09/02/2009,Y,
S016346,04/23/2010,Y,
S016746,06/23/2010,Y,Y
S017812,10/18/2011,Y,Y
S017750,10/27/2011,Y,Y
S020436,08/01/2012,Y,
S021646,08/27/2012,Y,
S021182,07/26/2012,Y,
S020366,03/05/2012,Y,
S022008,09/24/2012,Y,
S019186,01/18/2012,Y,
S021459,08/14/2012,Y,Y
S019418,12/13/2011,Y,Y
S021870,09/14/2012,Y,
S021939,09/19/2012,Y,
S018558,01/10/2012,Y,
S022468,02/07/2013,Y,
S020958,01/19/2012,Y,
S020547,12/22/2011,Y,Y
S021401,08/09/2012,Y,Y
S022712,06/05/2013,Y,
S017327,04/24/2012,Y,
S016740,04/06/2012,Y,
S020141,12/30/2011,Y,Y
S023580,10/22/2013,Y,
S019774,04/26/2012,Y,
S020845,12/30/2011,Y,Y
S019888,02/03/2012,Y,
S018154,06/20/2012,Y,
S022809,07/19/2013,Y,
S023860,12/05/2013,Y,Y
S023800,11/27/2013,Y,Y
S016963,04/09/2012,Y,Y
S018760,01/31/2012,Y,
S023322,10/04/2013,Y,
S023617,10/24/2013,Y,Y
S020591,07/18/2012,Y,Y
S019003,01/05/2012,Y,
S019094,12/16/2011,Y,Y
S020816,12/29/2011,Y,Y
S021527,08/20/2012,Y,
S018248,09/26/2011,Y,
S019148,11/21/2011,Y,Y
S018573,01/27/2012,Y,Y
S022381,11/28/2012,Y,
S019227,11/28/2011,Y,
S022901,08/07/2013,Y,
S017579,04/25/2012,Y,Y
S022620,05/17/2013,Y,
S023748,11/22/2013,Y,Y
S023887,12/11/2013,Y,
S018587,11/14/2011,Y,Y
S019213,01/18/2012,Y,Y
S019768,09/19/2012,Y,Y
S017827,10/18/2011,Y,Y
S020056,07/11/2012,Y,
S019423,,Y,
S017481,10/05/2011,Y,
S019807,12/19/2011,Y,Y
S019776,04/26/2012,Y,
S020040,12/27/2011,Y,Y
S018695,01/31/2012,Y,Y
S020730,07/19/2012,Y,
S021946,09/20/2012,Y,Y
S023196,09/23/2013,Y,
S019620,12/19/2011,Y,Y
S023618,10/24/2013,Y,Y
S018536,11/04/2011,Y,Y
S018879,11/10/2011,Y,Y
S019664,07/06/2012,Y,
S022119,10/08/2012,Y,
S020140,12/29/2011,Y,Y
S020005,02/17/2012,Y,
S017424,04/11/2012,Y,
S017425,04/11/2012,Y,
S019402,12/12/2011,Y,Y
S021008,04/09/2012,Y,Y
S021009,04/09/2012,Y,Y
S017985,05/23/2012,Y,
S020756,07/23/2012,Y,
S020998,04/06/2012,Y,Y
S023464,10/14/2013,Y,
S018710,01/12/2012,Y,
S019898,12/23/2011,Y,Y
S023468,10/14/2013,Y,
S019120,11/16/2011,Y,Y
S023930,12/16/2013,Y,
S024725,01/27/2015,Y,Y
S024180,01/17/2014,Y,
S024870,06/15/2015,Y,Y
S024186,01/17/2014,Y,
S024628,09/12/2014,Y,
S023987,12/23/2013,Y,
S025255,11/05/2015,Y,
S025175,08/26/2015,Y,
S025021,07/21/2015,Y,
S024852,05/20/2015,Y,
S024181,01/17/2014,Y,Y
S024259,01/23/2014,Y,Y
S024376,04/04/2014,Y,Y
S023972,12/19/2013,Y,
S025171,08/26/2015,Y,
S024589,09/04/2014,Y,
S019596,12/20/2011,Y,Y
S025297,12/15/2015,Y,
S024252,01/23/2014,Y,
S024691,11/05/2014,Y,
S025614,08/11/2016,Y,
S025908,11/21/2016,Y,
S025782,09/02/2016,Y,
S025939,12/05/2016,Y,
S025479,06/06/2016,Y,
S025476,05/31/2016,Y,
S025747,08/31/2016,Y,
S027498,11/02/2017,Y,
S027565,11/16/2017,Y,
S027721,05/22/2018,Y,
S027318,09/22/2017,Y,
S026796,08/11/2017,Y,
S027998,10/16/2018,Y,
S026537,07/27/2017,Y,
S028175,07/25/2019,Y,
S027788,07/05/2018,Y,
S027844,07/17/2018,Y,
S026617,08/01/2017,Y,
